restaurant_code,menu_name,price,description
47,해산물토마토스파게티탕,20000,"바지락과 오징어 등 여러 해산물과 스파게티,토마토가 들어간 매콤한  술안주겸 한끼식사로도   가능한 음식입니다"
47,매콤낙지우동볶음,18000,
47,해물+고기 시오 야끼소바,20000,
47,바지락술찜,18000,"바지락500그램,대파,청양고추"
47,다시마끼,15000,부드럽고 달달한 일본식 계란말이
47,깐쇼새우,18000,튀긴새우9마리와 새콤.달콤.매콤한 양념으로 볶은 음식으로 기본적으로맵다는 라면보다 좀더 강하게 조리하고 있으나 맵기조절가능합니다
47,튀김 만두(1인분),6000,얇은 피만두로 튀긴 만두 8개로 식사대용겸 간식입니다.
47,제육볶음,18000,"돼지고기350그램과 양배추,대파,당근등을  수제양념으로  볶은 음식."
47,명란버터구이,12000,"명란버터구이,오이슬라이스,청양간장마요네즈"
47,밥1공기,1000,햇쌀220그램
47,계란후라이 1알(왕란1알후라이),1000,
47,계란과 밥1공기(2000),2000,햇밥220그램과 왕란1알
47,칠성사이다(제로),2000,
47,칠성사이다,2000,
47,펩시콜라(제로),2000,
47,코카콜라,2000,
47,코카콜라(제로),2000,
47,캐나다 드라이 토닉워터(1캔250CC),1000,하이볼용이나 탄산수로 음용가능
47,해물 시오 야끼소바,18000,해산물과  풍부한야채구성ㅡ일반적인야끼소바맛보다 담백한 맛을 윈하는 분들은 소금을 베이스로한  기름기적은 해물시오를   추천합니다
47,면추가,3000,
47,밤호박고구마맛탕,6000,
47,국물오뎅탕,6000,매운맛과 보통선택 가능합니다 요청사항부택드립니다
47,부타노가쿠니(돈삼겹살 조림),18000,"돈삼겹살300그램,포고버섯1.,계란.무,꽈리고추,가지포함하여 650그램정도입니다"
47,부채살투움바로제파스타,18000,"부채살120그램정도,투움바로제파스타. 피클"
47,김치볶음밥,10000,백미300그램 수제김치150그램 왕란 80그램소스등 650그램으로 매운맛 좋아하시면 요청사항 에 적어주세요. 기본 김치볶음밥맛입니다
47,갈비맛탕수육(2인분),21000,돈목심을 갈비양념으로 24시간숙성후 국내산 전분으로 튀겨낸 후 수제 탕수소스와 야채를 함께 봌아낸 음식.
47,갈비맛탕수육 소(1인분),12000,돈목심을 갈비양념으로 24시간 숙성후 국내산 전분으로 튀겨 수제소스와 야채등을 볶아 낸 음식.
47,삼겹살김치찜,18000,"네덜랜드 삼겹살 140내외 ,국산김치찜400그램,대파"
48,참치김밥,5300,
48,더블치즈김밥,4800,
48,야채김밥,3800,
48,에그롤김밥,4800,
48,뚝배기 떡볶이,,
48,왕돈까스,,
48,떡라면,,
49,소곱창 (200g),25000,소곱창구이
49,모듬 (200g),25000,"곱창 100g 대창 50g 막창 50g
(염통은 서비스로 넉넉히 들어갑니다~)"
49,대창 (200g),25000,
49,막창 (200g),25000,
49,염통 (150g),15000,
49,해물순두부전골{추가시},15000,"탕은 기본으로 나가며, 추가시 비용입니다."
49,날치알볶음밥,3000,
49,치즈추가(볶음밥),2000,
49,김가루 주먹밥,2000,
50,라볶이 set 3 꼬마야채김밥+라볶이,10000,매콤달콤한 소스가 쏙 밴 라면 사리와 아삭한 채소가 가득찬 야채꼬마김밥을 소스에 찍먹드세요
50,라볶이 set 2 꼬마스팸+라볶이,10000,익숙해서 더 무서운 그맛 스팸과 라볶이의 치명적인 만남 아이 어른들도 좋아하는 단짠세트^^
50,참치김밥,5500,아이 어른모두에게 사로잡힌 맛^^
50,스팸김밥,5500,부드럽고 두툼한 계란과 환상적인 야채와 조합을 이룬 스팸^^
50,묵은지참치김밥,6000,국내산 묵은지 김치와 참치의 만남^^ 고유부는 국내산 김치만을 사용합니다
50,고김밥,5000,기본 야채에 살짝 매콤 어묵이 들어간 김밥입니다
50,타코대왕유부초밥,3700,오독오독 톡 쏘는 최상품의 타코와 와사비의 조합^^
50,참치대왕유부초밥,3500,아이 어른 모두의 입맛에 맞춘 참치마요 유부초밥^^
50,크래미대왕유부초밥,3500,게살 크래미와 야채를 곁들인 유부초밥 ^^
50,날치알,3700,한번 물면 알이 톡톡~~ 토도독^^
50,구운연어대왕유부초밥,3900,당일 손질한 싱싱한 연어를 토치에 구워 타르타르 소스를 올린 맛이 일품인 구운연어^^
50,불고기대왕유부초밥,3800,불닭소스 토핑으로 매콤한맛^^
50,라볶이 set 1 기본2알+라볶이,10000,라볶이의 매운맛을 달콤하고 촉촉한 유부초밥이 부드럽게 질리지 않고 맛있게 즐길수 있는맛
50,우삼겹대왕유부초밥,3800,달콤함이 곁들어진 맛 한번 먹어보면 홀딱 반한 맛^^
50,생연어대왕유부초밥,3900,슈페리어 등급의 노르웨이산 당일 손질한 일등급 싱싱한 면어^^
50,육회대왕유부초밥,3900,쫄깃한 육회의 풍미와 식감의 깊은맛^^
50,기본유부초밥 2pc,3600,토핑없는 단백한 맛^^
50,라볶이,7500,중독성이 강한 매콤한 라볶이
50,꼬마스팸김밥,3000,부드러운 달걀지단과 짭조름한 스팸의 조화로운 만남
50,꼬마야채김밥,3000,작지만 꽉 찬 한 입
50,밀떡볶이 2인분,10000,쫄깃한 밀떡에 매콤한 맛이 일품
50,컵라면 (소컵),2000,
50,"C세트:우동,참치.크레미",12000,
50,"B세트:기본,불고기.참치,날치알",11000,
50,"A세트; 기본,날치알,크래미,참치",11000,
51,아메리카노,,
52,낙지쌈밥(2인이상),16000,
52,제육쌈밥(2인이상),14000,
52,청국장,10000,
52,콩비지,10000,
52,김치찌개,9000,
52,된장찌개,9000,
52,순두부찌개,9000,
52,냉면,9000,
52,닭도리탕,35000,
52,동태전골(대),35000,
52,동태전골(중),30000,
52,생삼겹살,18000,
52,불낙전골(2인이상),18000,
52,버섯생불고기(2인),18000,
52,오징어쌈밥(2인이상),15000,
52,영양돌솥밥,11000,
52,오징어볶음,11000,
52,시골보리밥,11000,
52,갈치조림,7000,
52,제육볶음,10000,
52,뚝배기불고기,11000,
53,오징어오봉집스페셜,58000,
53,낙지오봉집스페셜,59000,
53,보쌈정식,12000,
53,바지락칼국수,9000,2인이상 주문가능
53,직화오돌뼈 주먹밥,17000,
53,쫀득편육,14000,
53,먹태,15000,
53,부추전,12000,
53,김치전,12000,
53,쟁반막국수,9000,
53,얼큰낙지전골,32000,
53,매생이연포탕,32000,연포탕+칼국수
53,오봉집보쌈(소),33000,
53,오봉집보쌈(중),38000,
53,오봉집보쌈(대),44000,
53,불매운맛 낙지볶음,14000,2인이상 주문가능
53,직화오징어볶음,13000,2인이상 주문가능
53,직화제낙볶음,14000,2인이상 주문가능
55,[주문폭발]셀프마라탕(중(2~3인)900g),18000,골라먹는 마라탕
55,[주문폭발]셀프마라탕(대(3~4인)1200g),24000,골라먹는 마라탕
55,[불맛일품]셀프마라샹궈(마라볶음)(대(3~4인)1200g),35000,골라먹는 마라샹궈
55,[불맛일품]셀프마라샹궈(마라볶음)(특대(4~5인)1500g),44000,골라먹는 마라샹궈
55,[새콤달콤]꿔바로우(소),12900,
55,[새콤달콤]꿔바로우(대),15900,
55,[마라단짝]계란새우볶음밥,8000,
55,공기밥,1000,
55,코카콜라(355ml),2000,
55,칠성사이다(355ml),2000,
55,빙홍차(500ml),3000,중국음료
55,차파이(복숭아우룽차)(500ml),3000,
55,[주문폭발]셀프마라탕(특대(4~5인)1600g),32000,골라먹는 마라탕
55,삥탕쉐리(배쥬스)(500m l),3000,
55,팹시제로(355ml),2000,
55,[주문폭발]셀프마라탕(소(1~2인)600g),12000,골라먹는 마라탕
55,[대한민국대표마라탕]기본마라탕(중(2~3인)900g),18000,"기본마라탕은 각종재료 골고루 랜덤으로 담아드립니다.
모든 재료가 다 들어가지 않을수도 있습니다.
선호하시는 재료가 있으시면 요청사항에 적어주시는 센스.
(고기제외,꼬치제외,공기밥별도)"
55,[대한민국대표마라탕]기본마라탕(대(3~4인)1200g),24000,"기본마라탕은 각종재료 골고루 랜덤으로 담아드립니다.
모든 재료가 다 들어가지 않을수도 있습니다.
선호하시는 재료가 있으시면 요청사항에 적어주시는 센스.
(고기제외,꼬치제외,공기밥별도)"
55,[대한민국대표마라탕]기본마라탕(특대(4~5인)1600g),32000,"기본마라탕은 각종재료 골고루 랜덤으로 담아드립니다.
모든 재료가 다 들어가지 않을수도 있습니다.
선호하시는 재료가 있으시면 요청사항에 적어주시는 센스.
(고기제외,꼬치제외,공기밥별도)"
55,[대한민국대표마라탕]기본마라탕(소(1~2인)600g),12000,"기본마라탕은 각종재료 골고루 랜덤으로 담아드립니다.
모든 재료가 다 들어가지 않을수도 있습니다.
선호하시는 재료가 있으시면 요청사항에 적어주시는 센스.
(고기제외,꼬치제외,공기밥별도)"
55,[불맛일품]셀프마라샹궈(마라볶음)(중(2~3인)900g),26000,골라먹는 마라샹궈
55,[불맛일품]셀프마라샹궈(마라볶음)(소(1~2인)600g),18000,골라먹는 마라샹궈
56,시선 모듬사시미,36900,"광어,도미,연어,육사시미로 구성된 시선 사시미를 모두 맛볼수있는 메뉴"
56,소고기스끼야끼(소유),19900,소고기와 야채를 소유육수에 끓여먹는 일본식 샤브샤브
56,도쿄스테이크(한우),19900,한국 상륙한 추스테이크 재현!!
56,유부김치우동,10900,시선 대표 해장메뉴!!
56,게살계란탕,9900,시원한 육수와 게살의 완벽한 조화
56,해물치즈떡볶이,11900,해물을 센 불에 볶아 불 맛을 낸 떡볶이에 치즈왕창토핑
56,철판스끼야끼,11900,특제소스를 곁들인 소고기와 야채볶음
56,시선 모듬꼬치 8종,18900,시선 대표 꼬치메뉴
56,간사이오뎅탕,19900,일본 오뎅이 듬뿍 들어간 시원하고 진한 전골
56,항정수육스지전골,24900,수비드한 항정살과 스지를 넣은 담백한 전골
56,눈꽂살일품구이,23900,1+ 한우와 야채의 완벽한 조화
56,소고기 한우대창나베(소유),18900,한우대창과 소고기를 소유육수에 끓여먹는 얼큰한 나베
56,한우 1+ 육회&육사시미,29900,육회와 육사시미 중에 고민이시라면 강추!
56,한우 1+ 육사시미,24900,
56,한우 1+ 육회,23900,
56,크림치즈 연어사시미,18900,비법 숙성법으로 맛들인 연어와 크림치즈의 조화
56,한우 1+ 육회&연어,27900,비법 연어와 한우 육회를 같이 즐길 수 있는 메뉴
56,광어사시미,24900,하루 숙성을 거친 신선한 광어회
57,NEW 부추고기순대(중),9000,향긋한 부추와 고기를 가득 채워 부드럽고 담백하게 즐길 수 있는 메뉴
57,시래기순대국,12000,부드럽게 삶은 강원도 시래기로 끓여내 더욱 구수하고 시원한 순대국
57,순대소곱창전골,30000,푸짐한 소고기 내장과 신선한 야채가 어우러져 시원하고 진한 전골
57,뼈해장국,11000,얼큰한 국물과 푸짐한 고기살이 일품인 뼈 해장국
57,소갈비탕,14000,부드러운 소갈비에 몸에 좋은 약재를 넣어 정성스럽게 끓인 갈비탕
57,큰맘내장국밥,12000,"담백, 고소, 쫄깃함을 다양하게 느낄 수 있는 곱창, 오소리감투, 염통이 가득한 푸짐한 내장국밥"
57,소내장탕,12000,푸짐한 소고기 내장과 콩나물이 어우러져 시원하고 진한 소내장탕
57,황태해장국,10000,씹을수록 고소한 황태와 신선한 콩나물이 만나 속이 시원해지는 황태 해장국
57,소머리곰탕,12000,장시간 우려낸 사골 국물에 소머릿고기를 넣고 끓인 소머리 곰탕
57,공깃밥,1000,
57,라면,2000,
57,청양고추(토핑) 추가,1000,
57,큰맘순대국,11000,묵직하면서도 자극적이지 않은 진한 육수에 갖은 재료를 가득 채워 얼큰하고 시원한 대표 순대국
57,편마늘 추가,1000,
57,깍두기 추가,1000,
57,김치 추가,1000,
57,코카콜라 355ml,2000,
57,칠성사이다 355ml,2000,
57,환타(파인맛) 355ml,2000,
57,펩시제로 355ml,2000,
57,칠성사이다 (제로) 355ml,2000,
57,탐스제로 355ml,2000,
57,탐스제로 500ml,2000,
57,큰맘양선지해장국,12000,"깊고 진한 고기 육수의 감칠맛과 부드러운 선지와 양, 얼큰한 양념 다데기가 어우러진 제주식 해장국"
57,순대국,10000,담백한 육수에 푸짐한 고기와 순대가 가득한 큰맘의 대표메뉴 순대국
57,육개장순대국,10000,"얼큰한 육개장과 순대국의 만남, 육개장 순대국"
57,토종순대 (중),9000,야채가 듬뿍 들어간 피순대
57,토종순대(대),12000,야채가 듬뿍 들어간 피순대
57,NEW 부추고기순대(대),12000,향긋한 부추와 고기를 가득 채워 부드럽고 담백하게 즐길 수 있는 메뉴
57,순대모듬수육,27000,부드럽고 담백한 돼지 모듬 부위와 큰맘 특제 순대를 푸짐하게 즐길 수 있는 모듬수육세트
58,오마카세초밥,13900,12ps
58,모듬초밥,11900,11ps
58,연어,4200,3ps
58,구운연어,4500,3ps
58,장어,4500,3ps
58,백미새우,3900,3ps
58,간장새우,4200,3ps
58,초새우,4500,3ps
58,계란,3300,3ps
58,유부,3300,3ps
58,대왕유부초밥,3000,1ps
58,연어회사시미,20500,12p
58,패밀리초밥,25900,24ps
58,모듬회사시미,24900,16ps
58,생연어,3000,1p / 3p/ 5p
58,연어홀스레디쉬,3500,1p / 3p/ 5p
58,연어타다끼,3500,1p / 3p/ 5p
58,그릴소고기,3000,1p / 3p/ 5p
58,갈릭새우,3500,1p / 3p/ 5p
58,명란직화새우,3500,1p / 3p/ 5p
58,그릴새우,3000,1p / 3p/ 5p
58,그릴가리비,3000,1p / 3p/ 5p
58,타코와사비,3500,1p / 3p/ 5p
58,연어초밥,13900,10ps
58,참치마요,3000,1p / 3p/ 5p
58,광어초밥,14900,10ps
58,광어연어초밥,14900,10ps
58,모듬새우초밥,11900,10ps
58,모듬그릴초밥,14900,10ps
58,소고기그릴초밥,13900,10ps
58,광어,4900,3ps
59,크리스피치킨,15900,모든 사람의 입맛에 맞는 담백하고 바삭바삭한 치킨
59,양념치킨,17500,호치킨만의 소스로 맛을 낸 매콤 달콤한 치킨
59,파닭,19500,알싸한 파와 톡 쏘는 겨자소스가 입맛을 자극하는 크리스피 치킨
59,로스트치킨,15900,육즙이 살아있는 오븐구이 웰빙치킨
59,매직 핫 로스트,16900,핫시즈닝을 입혀 오븐에 구운 매콤한 로스트 치킨
59,청양바베큐로스트,17900,청양숫불바베큐 소스로 볶아낸 감칠맛 폭발 로스트 치킨
59,직화소금구이,17900,"대파, 양파, 청양고추의 깊은 풍미를 담은 오븐구이"
59,직화양념구이,18900,직화 조리와 매콤한 바비큐 소스로 불맛 가득한 로스트 치킨
59,후끈이,18900,기름을 쏙 뺀 오븐로스트에 남녀노소 누구나 좋아할 매콤함의 환상 조합
59,페퍼스넥,18900,1% 특수부위 닭목살을 매콤한 통후추와 함께 바삭하게 튀긴 메뉴
59,반반반 치킨 세트,26500,호치킨의 시그니쳐 3가지 맛을 동시에 즐기세요~ / 한마리 반으로 3가지맛 선택
59,치면세트,19900,치킨 단품 사이드 구성으로 양도 종류도 푸짐하게 즐기는 한마리 세트
59,간장치킨,17500,바삭한 크리스피와 간장소스의 달콤 짭조름한 조합
59,치카고세트,31800,진한 치즈가 가득한 시카고 피자와 바삭한 치킨을 한번에
59,반반치킨,16900,크리스피치킨과 양념치킨 둘 다 먹고 싶은 날
59,치즈찐,18500,단짠 체다치즈와 고소한 크림치즈에 파마산치즈로 풍미를 살린 프리미엄 치즈시즈닝 치킨
59,치타치킨,18500,멕시칸 스타일의 타코시즈닝과 매콤 달콤한 스리라차마요소스를 곁들인 프리미엄 치킨
59,호차오,19500,바삭한 치킨을 강한 불에 볶아 불맛을 더한 중화풍 깐풍치킨
59,치슐랭,19500,오븐에 한번 더 구워 바삭함과 소이립 풍미를 살린 프리미엄 치킨
59,맛나게맵닭,19500,화끈한 소스와 과육의 달콤함이 만난 매콤달콤한 치킨
59,어니언치킨,19500,몸에 좋은 양파링과 호치킨 특제소스를 듬뿍 올린 상큼한 치킨
60,비프 스테이크 포케,12900,
61,청양누룽지닭전골,19900,
61,혼미 시그니처세트,78900,(사시미플레이트+추천꼬치5종+나가사키짬뽕+모찌리도후)
61,왕새우튀김,15900,
61,닭날개튀김,9900,
61,모찌리도후,6900,
61,특제오뎅탕,14900,
61,타코와사비,10900,
61,명란구이,12900,
61,가이바시라버터야끼,18900,
61,순살양념닭구이,18900,
61,소고기타다끼,22900,
61,참치타다끼,22900,
61,추천꼬치5종,16900,
61,팥빙수,6900,
61,아이스호두,4900,
61,달디단토마토,5900,
61,아이스크림튀김,8900,
61,아이스쪽파크림치즈크래커,10900,
61,고구마프라이즈,9900,
61,닭껍질교자말이튀김,14900,
61,민물새우튀김,7900,
61,타코야키,9900,
61,문어튀김,17900,
61,숙성사시미플레이트,,
61,쿠시카츠,9900,
61,치즈듬뿍돈카츠,13900,
61,닭다리살튀김,16900,
61,명란계란탕,15900,
61,브라운치즈와메론,12900,
61,맑은조개탕,14900,
61,우삼겹미소된장파스타,17900,
61,매콤로제파스타,14900,
61,오코노미야끼,14900,
61,돼지고기숙주볶음,13900,
61,오렌지시나몬,5900,
61,에비마요,17900,
61,해물야키소바,17900,
61,열빙어구이,14900,
61,메로구이,24900,
61,나가사키짬뽕,19900,
61,오사카짬뽕,19900,
61,스끼야끼,24900,
61,단새우니감태,38000,
61,생연어사시미,28000,
61,사시미고노와다,35000,
61,청어알두부,14900,
61,광어사시미,30000,
61,청양알리올리오파스타,12900,
61,명란크림파스타,14900,
61,전복내장크림파스타,17900,
61,치킨난반,16900,
62,[무료] 오징어초무침,,"알림받기>쿠폰발급>네이버예약>쿠폰 보여주시면 15,000원 상당 오징어초무침 무료 제공!!"
62,양은이네 세트,48000,푸짐한 세트메뉴 [얼큰동태탕+오징어보쌈+냉면] 4만8천원!⭕7만원❌
62,점심특선 － 꼬막비빔밥,11000,탱글한 꼬막과 아삭한 채소를 푸짐하게 비벼 먹는 가성비 점심 한 상
62,점심특선 － 소고기 고추장 비빔밥,10000,다양한 야채와 소고기가 듬뿍! 입맛 당기는 소고기 고추장 비빔밥
62,점심특선－ 별미 육회비빔밥,10000,신선한 육회가 듬뿍 별미 육회비빔밥!
62,점심특선－ 콩국수,9000,고소하다 못해 꼬숩한 시원한 콩국수!
62,꼬막무침&소면,18000,매콤달콤 꼬막무침에 소면까지 곁들인 술안주·모임용 인기 메뉴
62,오징어숙회,15000,부드럽고 쫄깃한 맛이 일품인 오징어숙회
62,오징어파전,15000,통통한 오징어가 들어간 겉바속촉 파전
62,통영생굴(1접시),10000,*시즌한정* 통영 생굴
62,편육,10000,가볍게 곁들이기 좋은 쫄깃한 편육
62,불냉면,8000,맵지만 멈출 수 없는 맛! 양은이네 불냉면
62,얼큰동태탕(중),36000,"3인 기준, 공기밥 포함"
62,물냉면,7000,살얼음 동동 시원새콤한 물냉면
62,어리굴젓(동절기 메뉴),5000,원조 밥도둑 어리굴젓
62,수제비 사리,1000,손으로 쭈~욱 찢어 먹는 쫄깃한 수제비
62,얼큰동태탕(대),48000,"4인 기준, 공기밥 포함"
62,오징어보쌈(중),38000,오징어숙회+보쌈+돌돌말이김치+쌈야채
62,오징어보쌈(대),48000,오징어숙회+보쌈+돌돌말이김치+쌈야채
62,보쌈(중),35000,보쌈+돌돌말이김치+쌈야채
62,보쌈(대),45000,보쌈+돌돌말이김치+쌈야채
62,보쌈한접시,15000,부드러운 보쌈고기 추가
62,점심특선 － 꼬막비빔소면,11000,"쫄깃한 꼬막과 매콤한 양념이 어우러진, 점심에 딱 좋은 시원한 한 그릇"
63,소고기 쌀국수,10500,"쌀국수+육수+반찬(단무지, 칠리소스)"
63,해물 짬뽕 쌀국수,11000,"짬뽕쌀국수+짬뽕육수+반찬(단무지, 칠리소스)"
63,고수추가,1000,"고수를 좋아하시는 고수님들, 저희는 모든 메뉴에 고수가 들어있지 않습니다. 고수를 좋아하신다면 추가를 부탁드려요~ :)"
63,양파절임,500,
63,새우링(5개),5500,
63,반미 1인 set,16000,"미니쌀국수+반미+반찬(단무지, 칠리소스) 
인기 메뉴 반미와 쌀국수의 놀라운 조합"
63,쌀국수 1인 set,15500,"쌀국수+미니볶음밥 선택+반찬(단무지, 칠리소스)
포안 최고 인기 메뉴를 한번에 ~ 든든하게 즐겨보세요"
63,포돈 1인 set(1인분),15500,"미니쌀국수+돈까스+반찬(단무지, 칠리소스, 돈까스소스)"
63,볶음밥 1인 set(1),15500,"볶음밥+미니쌀국수+반찬(단무지,칠리소스)"
63,콜라 245ml,1000,
63,사이다 245ml,1000,
63,해물 볶음밥,10500,해물볶음밥+반찬(단무지)
63,월남쌈 3pcs,9500,월남쌈+땅콩소스
63,분짜,12000,분짜+분짜소스+반찬(단무지)
63,반미,9500,반미
63,파인애플 볶음밥,10500,파인애플볶음밥+반찬(단무지)
63,해물 볶음면~,10500,"해물볶음면+반찬(단무지, 칠리소스)"
63,고기짜조((큰) 3개),8000,짜조+짜조소스
63,매운칠리소스 추가 (스위트칠리x),500,중독성있는 포안 전매특허 칠리소스. 모든 메뉴를 얼큰버전으로 만들어주는 매직 모든 메뉴와 다 잘 어울려요. 굉장히 매콤해요
64,경성꽈배기 3개,2500,
64,팥도넛츠,1500,
64,치즈볼,1500,
64,감자고로케,1500,
65,모둠전,22000,
65,닭볶음탕,30000,
65,오뎅탕,20000,
65,골뱅이소면,20000,
65,무뼈닭발,18000,
65,치즈계란말이,15000,
65,두부김치,15000,
65,묵무침,12000,
65,먹태,18000,
65,마른한치,15000,
65,마른오징어,12000,
65,황도,8000,
65,추억의도시락,5000,
65,계란찜,8000,
65,육전,22000,
65,파전,18000,
65,동태전,15000,
65,감자전,15000,
65,부추전,15000,
65,김치전,15000,
65,굴전(계절),18000,
66,시래불고기,23000,국내산 소고기 등심을 이용한 저희 시래불고기는 담백하고 깔끔한 맛으로 고객님의 입맛을 사로잡고 있습니다.
66,봉평메밀막국수 (물/비빔),10000,
66,시래보신전골,,얼큰하고 구수한 국물과 야들야들한 아롱사태의 만남!! 드셔보시면 왜 보신전골인지 아실것입니다~!!
66,한우육회,27000,
66,명품생삼겹살 1인 180g,18000,
